text,intents
"Yes, I'll need 8 tickets.",book_train
"Yes, I need a booking for 5 people and please provide the reference number.",book_train
Yes please book the train for 1 person and make sure you give me the reference number.,book_train
Thank you. Yes I would really love for you to book the train for 2 people.,book_train
book for 4. get me the reference number please,book_train
"Yes, that will work! I need the reference number please.",book_train
"Yes, that will be good! I need eight tickets, please.",book_train
That would be great. Can you book me for 8 tickets?,book_train
I would like to book 7 tickets please. I will also need the reference number. Thanks,book_train
"That one would be great. Can I get 2 tickets on that train, and the reference number once it's booked?",book_train
"Yes, 1 ticket please.",book_train
I will need 6 tickets.,book_train
"It doesn't matter when I arrive, but I need to make a booking for 5 people. And I definitely need a reference number for the booking.",book_train
Yes that works. Can you book it for 5 people and send me the reference number?,book_train
Yes that sounds great. I need to book one for 4 people.,book_train
Yes. Make booking for 3 people and can I have a refernce number?,book_train
Yes that will work fine. Can you book that.,book_train
make a booking for the same group of people.,book_train
"That one will work, can you get me 7 tickets please?",book_train
Yes please book it for 5 people and give me the reference number.,book_train
"Yes, please. I would like to book tickets for 8 people on that train - how much will that cost?",book_train
perfect book for 5 people,book_train
"Anytime is fine, can I have a reference number?",book_train
Yes please I need that for 3 people please,book_train
"Yes, I'd like 3 tickets, please, along with the reference number.",book_train
"Ok great, can you book it for me please?",book_train
"Yes, on Thursday. Can you book me a train for 3 people please?",book_train
"Yes, book one for me please. And please make sure this is for Sunday.",book_train
Yes please just 1 seat.,book_train
"Yes, can you make a booking for 4 people please.",book_train
i need tickets for three people.,book_train
"Yes, that will work. Can you place a booking for 6 people on that train and provide a reference number?",book_train
I need it to arrive by 6:30 and I need it for 3 people.,book_train
"Why did I ask this? Of course it would be cambridge Sorry, my mistake. Please book me for 1 person and I need a reference number.",book_train
Yes please book that for 8 people and provide me with the reference number.,book_train
That will work great. Could you please make a booking for seven people?,book_train
"Yes, that sounds great. I would like to book the train for 7 people. What is the reference number?",book_train
I'd like to book for 3 people.,book_train
I'd like to arrive by 13:00. I'd also like to book seats for 6 people. Can you provide a reference number please?,book_train
I need 7 tickets please.,book_train
"Yes, that is perfect. I need 5 seats please.",book_train
That you and whhat is the reference number ?,book_train
Yes please book it for 8 people and provide the reference number.,book_train
"Yes, could you make a reservation for 6 and provide me the reference number when complete.",book_train
"Ok thanks, Im ready to book.",book_train
Please book for 6 people.,book_train
Great! Can you book 2 seats for me on that one?,book_train
Yes I'd like to book 5 tickets. And can I get the reference number?,book_train
That sounds great. Please book for 5 people.,book_train
Ok can you book it for me with a confirm number,book_train
"yeah, i need seven tickets.",book_train
I would like to making a booking for one please.,book_train
Sure. Please book five tickets for me and reply with the reference number.,book_train
Sure would. What time does it depart and how much does it cost?,book_train
That works. I just need one ticket.,book_train
"Yes. I need to book a reservation for 8 people, and will need the reference number",book_train
Both please. Also I still need the restaurant reference number.,book_train
Yes it's from cambridge. Please make the booking and give me the reference number.,book_train
Yeah I think that'll work. Can you book me 6 seats on that one please?,book_train
Yes please book the train for eight people.,book_train
For three people please. And can you give me the reference number?,book_train
That would work can I get 7 tickets please?,book_train
"Yes, that would be great. I'll need three tickets, please?",book_train
"Yes, that sounds good. Please book a ticket on TR1681 for 6 people for me.",book_train
Just one ticket please.,book_train
yes please. 2 tickets,book_train
Yes please book tickets on that train for 7 people and send me the reference number,book_train
"Please book for 5 people, I will also need the reference number.",book_train
Yes I need it booked for 2 people.,book_train
Yes please book just one ticket for me.,book_train
That sounds great. I will need 7 tickets please!,book_train
"Yes, I would need a booking for 3 people.",book_train
"Actually, no I will book it later but can I please get the price of the ticket and the travel time?",book_train
Yes. Please book the train for 3 people.,book_train
"Yes, I would like that for 7 people as well.",book_train
"I'd like to book this train for 7 people, if possible.",book_train
I need to book it for 5 people.,book_train
Yes please. Book it for 5 people,book_train
"Yes, please! I need 6 seats.",book_train
yes please tyhat you for all your help,book_train
Yes. Go with the 22:16. Book it for 7 people please.,book_train
It should depart Cambridge to Peterborough. I need to be there by 21:30. I need reservations for 8. Can I get a reference number please?,book_train
grab me 8 tickets please and I need the conf # too,book_train
Book it for 3 people.,book_train
"Yes, please. I need tickets for 5 people and a reference number, if possible.",book_train
"It would be from broxbourne to cambridge, I will need to book that for two people.",book_train
Yes please get me 5 tickets for that,book_train
One ticket will work.,book_train
"4 people leaving Cambridge and going to London Liverpool Street on Friday, departing after 11:00. Please give me the travel and arrival time as well as the price.",book_train
"No, the arrival time does not matter. I need to book 4 tickets.",book_train
I will need tickets for everyone at the dinner reservation. Can I also please have a reference number?,book_train
I need a train that goes from Cambridge to Leicester and leaves after 11:15 on Saturday,book_train
I need 3 tickets please.,book_train
"Yes, that would be great! I need 7 tickets, please. Oh, and the reference number.",book_train
can i get the ticket price and the departure time please?,book_train
5 people for the train please.,book_train
I would like to leave on Friday and should arrive by 08:15.,book_train
"Yes, that will work. Can you book that train for 8 people? I will also need a reference number.",book_train
I would like to book that for 8 people please. Can i get the reference number?,book_train
Yes please book it for 7 people and give me the reference number,book_train
"Yes please, I'll need it for 7 people",book_train
Me and 6 of my friends want to leave sometime after 8:30.,book_train
"Awesome, book me one ticket please",book_train
That's perfect. Please book it for 4 tickets.,book_train
"Yes, I'd like to book it for 3 people. Could I get the reference number as well?",book_train
I think that could work please make a booking for 6 people,book_train
"Yes, can you book that for 2 people and give me a reference number?",book_train
Please. I'll need 7 tickets.,book_train
Thank you for your help.,book_train
Excellent. Book it for 6 people and I'd like to arrive before 12:45.,book_train
Yes please book 7 tickets.,book_train
That sounds great. Can you book 4 seats for me?,book_train
Can you pick one and get me 8 tickets please?,book_train
Ok please book that for 5 people.,book_train
Great. Can you book me 7 seats on that train?,book_train
Yes please. I will have a party of 7. May I please get the reference number as well?,book_train
Please book me for one for train TR 6834,book_train
Yes but can you make a booking for 6 people? I would like a reference number too.,book_train
Okay. Can you book that for me please?,book_train
"It would, thanks. Please make me a booking for 2 people on that train.",book_train
Yes. I need a train leaving anytime after 17:45 in cambridge and going to stevenage on monday. 2 tickets and the ref would be great,book_train
"Yes, please book 1 ticket. May I have the reference number?",book_train
Yes. I need it for 8 people.,book_train
Okay. Would you please book 2 tickets for that one?,book_train
i need 15 tickets,book_train
"Yes, for 3 people, please.",book_train
"yes it will, please book for three and get the reference number",book_train
I'll take the latest one. Please get me 6 ticketss,book_train
"I will go with the earlier departure, and I would like 2 seats please. I will also need a reference number.",book_train
Yes please. I need one ticket.,book_train
"Just any time leaving after 16:00, and I need tickets for 5 people.",book_train
Just one please.,book_train
"It doesn't matter when I leave, as long as I arrive by 12:45.",book_train
Yes please. I will need 5 seats.,book_train
"Yes, I would like to make a booking for 8 people.",book_train
"Yes, book for 2 people. And I need the reference number too pleases.",book_train
Yes but I need that to be booked for 3 people. I would like the reference number please. I also need a place to stay as well.,book_train
Yes for 5. All I would need is the reference number.,book_train
"Yes, for the same group of 6.",book_train
What's the travel time on that one?,book_train
Could I have the phone number please?,book_train
"Great, I want to go on Sunday and I need 8 tickets please.",book_train
I am looking to book a ticket for 2 people for the tuesday train leaving from cambridge and arriving by 10:30 at broxbourne,book_train
"Yes, please. I'll need 6 tickets.",book_train
"Yes, please book this for 4 people, please give me the reference number.",book_train
Please book this train for 2 people and provide the reference number.,book_train
Yes please. Get me 8 tickets for my party as well as a reference number.,book_train
"Yes please, for 6 people.",book_train
That is perfect. Can you book 1 seat for me please?,book_train
"That would be perfect, thank you.",book_train
"Actually, I would like to book a train. It needs to arrive by 20:30. I'd like to book for 3 people.",book_train
"You're right. Now that we have the train booked, that's all I need.",book_train
"That works, can you book it?",book_train
"Yes, I need a booking for 7 people and the reference number.",book_train
Also I need a train on Sunday for 8 people,book_train
"There are 7 people in my party and we'd like to leave after 16:15 on Tuesday. I'll need a reference number, please.",book_train
That's great. Can you make a booking for me for 5 people?,book_train
Yes please book a round trip ticket for 10 people.,book_train
You choose one please. I need it for 4 people.,book_train
"Yes, please book for 3 people. I will need a reference number also.",book_train
"Yes please, just for one person.",book_train
Just one ticket please and thank you,book_train
"That sounds perfect, please book 1 ticket for me, and can I have the reference number?",book_train
"That sounds good, can you book for 8 people please?",book_train
"I need 8 tickets, please.",book_train
Saturday after 20:00. how much will this cost?,book_train
Yes as long as it leaves AFTER 20:45 that will be fine. How much is it and how long is the travel time?,book_train
Yeah. I need to book for 7 people.,book_train
"Yes, please. Could you book that for five people as well?",book_train
"Yes, I need 5 tickets please.",book_train
"cool, actually i need eight seats.",book_train
I want to book for 2 people.,book_train
I need five tickets.,book_train
"just me, leave at 19:45. please tell me the arrival time and travel time",book_train
"Yes, please. I need tickets for 7 people.",book_train
Sounds perfect. Please book me enough tickets for the same group of people. Thanks,book_train
I prefer the 10:19 train please. thank you.,book_train
Yes. I would like to book 4 people.,book_train
Is that departing from Birmingham New Street to Cambridge on Sunday? If so then yes book that for two tickets and I need the reference number as well.,book_train
I need 5 tickets please. I'll also need the reference number.,book_train
Just one please.,book_train
make a booking for 1 people. Make sure you get the reference number,book_train
"Yes, please can I book for two people at 17:21?",book_train
"Yes, I need one ticket please.",book_train
"Yes, I'll need one ticket.",book_train
Yes thats perfect book that for the same group of people please.,book_train
I just need one ticket.,book_train
"Yes, please book it for two!",book_train
you can book it please. get me the reference number too,book_train
"Yes, please. Two tickets.",book_train
Yes book 2 seats please and I'll need the train ID. Also book the Worth House guesthouse for 3 people and 4 nights. And give me the reference number please.,book_train
"Yes, please book 8 seats on TR7878 leaving from leicester to cambridge on friday at 16:09. can I have a reference number please?",book_train
"I would like to book 6 tickets, please. And may I have the reference number once the booking is complete?",book_train
"Book it for 4 people, yes. I need the reference number too.",book_train
"Yes, please. I'll be needing tickets for 3 people.",book_train
"Yes, please. I need 6 tickets and a reference number.",book_train
I would like to book the train arriving at 8:07 for 8 people. Can you do that? I will need the reference number.,book_train
"Reference number is IAYFJ8SI, that will be all",book_train
"That sounds perfect. Could you book it for the same group of people, please?",book_train
"Yes, please book for 7 people, and give me the reference number.",book_train
Can you book for 8 people? Please include the reference number.,book_train
"Yes, please reserve 3 seats for us on that train, thanks.",book_train
I need 2 tickets please.,book_train
I need 4 tickets. What is the reference number?,book_train
Please make a booking for 6 people on the 7:17 train.,book_train
Would it be possible to book that train for 4 people?,book_train
Either one is fine. I need 8 tickets please.,book_train
"Yes, please make me a reservation for two people on TR3240 arriving at 15:52.",book_train
"Yes please, thank you for your help. The reference number will come in handy.",book_train
I would like the one that arrives at 8:10. Could you book it for 6 people?,book_train
"Yes, I also would like the reference number.",book_train
"That would be great, could you book it for 8 people please.",book_train
That will work great. Could you please make a booking for seven people?,book_train
"That's much better, thank you. I'll need tickets for 7.",book_train
Just me for now please.,book_train
"Yes, please. I need 7 tickets.",book_train
"Yes I would like to book, for 8 people.",book_train
"No, don't book it. Can you look for a train that leaves Cambridge on Wednesday?",book_train
Yes please make a booking for 3 people.,book_train
"Ok, that sounds good. Can I please book 2 tickets? And I'll need a reference number, please.",book_train
I need a train from Cambridge by no later then 10:45 for five people please. May I have the confirmation number for that please?,book_train
"That sounds great, can you get me 6 tickets?",book_train
"Yes, for 6 people please.",book_train
book for 3 people. also find me a restaurant in the central that serves traditional food,book_train
"Yes, that would be great. Can you book tickets for 7 people please. And I'll need a reference number for it.",book_train
We are departing from cambridge on friday going to kings lynn. Arrival time should be around 09:00. Please book 6 seats.,book_train
"Yes, for 7 people. Reference number please.",book_train
I just need to leave after 9:00. Can you book for 7 people?,book_train
I will need 2 tickets,book_train
"That's leaving from Cambridge, right? If so, then yes, book me one seat, and give me the reference number, thanks!",book_train
"Yes, please I will need 5 tickets.",book_train
Can you book me 6 seats on that train?,book_train
That sounds great. Can you book me 4 tickets on that train please?,book_train
Yes for two please.,book_train
"Yes, I will need 4 tickets.",book_train
Yes please and I will need the reference number.,book_train
Yep I only need one ticket and the reference number please.,book_train
Yes that works great. Can you book 2 tickets for that train and give me the reference number?,book_train
I'd like to book a seat on that train. Please provide confirmation.,book_train
"Yes, please. I'm travelling alone, but could you give me the price as well?",book_train
"Yes, that would be fine. I'll need it booked for 3 people. I'll also need the reference number, please.",book_train
"Yeah, I just need a ticket for myself.",book_train
No I need to book seven tickets.,book_train
Yes. I need to book tickets for 8 people.,book_train
"Yes please. I need 8 tickets. And I'm sorry, I didn't need you to book the hotel, hope it's not too late.",book_train
"Yes, I'll need 8 ticket on that train, please. And may I have the reference number?",book_train
book for 2 people and get me the reference number,book_train
"Yes,most definately. Thanks",book_train
"Yes, that works. Please book for two people. Thanks for checking again.",book_train
Can you book me 6 tickets please?,book_train
I would like one train ticket please.,book_train
I need tickets for one person.,book_train
This time works fine for me.,book_train
I need two tickets.,book_train
I would like to book that train for 4 people please.,book_train
That information is very overwhelming. Can you please pick the best option that meets my criteria and book for 6 people.,book_train
I need tickets for the same group of people going to the restaurant with me.,book_train
It's on Tuesday. I need to arrive by 9:30 and need to book for 7 people. Could I also get the reference number too?,book_train
Yes please. Book the train for 2 people. Please include the reference number.,book_train
"Yes, could you book me 2 tickets and get me a reference number?",book_train
Yes that will work. I need to book it for 2 people.,book_train
"I just want to verify that train leaves from Cambridge correct? If so, can you book it for 6 people and provide the reference number.",book_train
"Yes, but i need to book four more people as well.",book_train
"Yes, I would like to book a seat on that train. Thank you.",book_train
"No it doesn't matter when I get there. Can you pick one, and make me a booking for three people? I need a reference number too!",book_train
For two people please. I will need the reference number. I also want to stay at the Lensfield hotel.,book_train
"Yes please, book it for 7 people.",book_train
"Yes, I need 8 tickets. And could you provide the reference number?",book_train
Can you reserve 6 tickets on the next train after 11:15?,book_train
"Perfect, can I get 8 tickets?",book_train
"Yes, that sounds perfect. Can you make me a booking for 1 person please?",book_train
Yes that will work great can you book me 2 tickets?,book_train
"Yes, please book for 1 person the train that departs at 17:50.",book_train
Well I need it to leave after 19:30 and I would like to make a booking for 5 people on Tuesday and I will need a reference number.,book_train
Can you book it for me and get a reference number ?,book_train
I need to leave after 21:00.,book_train
"Hello, I need to book a train at 07:15 leaving Cambridge going to the town center on Thursday for 7 people.",book_train
I am leaving from Cambridge at 14:30.,book_train
I need 1 ticket for departure on Thursday.,book_train
"Um, the one at 14:48 please. Could you book it for 6 people?",book_train
Sounds good. Is there a ticket available on that train?,book_train
Yeah. I need to book for 7 people.,book_train
I need to leave after 21:15. Can you book this for four people? I need a reference number.,book_train
Yes can you please book that for 8 people and give me the reference number?,book_train
"Yes thank you, I would like to book for one ticket. I would also like the reference number please.",book_train
"Yes, one ticket please.",book_train
Leave after 14:45. I need a booking for 7 people and the reference number.,book_train
Please book the one for 21:11 please.,book_train
That would be perfect. Please reserve 8 seats for me.,book_train
I need to book for two people and I need the reference number.,book_train
"Yes, when is the arrival time on that? And how much for 1 ticket?",book_train
I need 2 tickets please.,book_train
"Okay, let's book it for five people.",book_train
Sounds great. Can you please book it for 2 people?,book_train
Please book the 11:16 train for 5 people and can I please have the reference number?,book_train
Please book 6 tickets and send me the reference number.,book_train
"That should work for us, I will need tickets for 7 please and the reference number.",book_train
"Yes, please. I need a booking for 7 people.",book_train
How long will that take to arrive and how much does a ticket cost?,book_train
Yes. I would like to book it for 6 people please.,book_train
"Yes, please book me for 6 people. My birdwatching club is taking a trip together.",book_train
Yes can you book it for me and give me a reference number ?,book_train
Yes please book me for one ticket.,book_train
"Yes, please book for seven and I would like a reference number, please.",book_train
"Yes it was, thank you.",book_train
Yes. Thank you very much.,book_train
"Perfect, can we book that for 2 people, and I will need the reference number.",book_train
I would like to arrive by 10:00 and I would like to book it for the same quantity of people as in the restaurant. I also would like the reference number.,book_train
"Sounds good, please book me for four people and can I get a reference number?",book_train
"Is that the schedule for Friday? That's when I need to travel. If so, please book 8 tickets for me?",book_train
"That's fine. Please book one seat for me, please.",book_train
May I make a booking for six people?,book_train
"Thanks, could you book 2 tickets and let me know the reference number please?",book_train
I need reservations for 7 people and I need the reference number.,book_train
Yes please book a seat and send me a reference number.,book_train
We will be leaving on Tuesday. Please book four seats on the train and provide the reference number. Thank you!,book_train
Yeah could I get three tickets please?,book_train
Yes I would like to book for 4 people and I need the reference number.,book_train
"Just book one that will get me to Stevenage by 21:30 please. 2 Tickets, just like dinner.",book_train
Yes I would. There are 3 of us traveling. Could we get a private area on the train?,book_train
Yes please. I would like a booking for 5 people and the reference number once the booking has been confirmed.,book_train
Can you reserve a seat for me on a train that arrives at Cambridge by 20:30?,book_train
That sounds great. Can you please book 7 tickets on that one?,book_train
Can you book that train for five people?,book_train
Great can you get me 8 tickets please?,book_train
Sounds great. Please book and provide me with a reference number.,book_train
Great! I will need 5 tickets.,book_train
"Okay, can you please make a booking for 8 people?",book_train
Yes please book me for one ticket.,book_train
Kings Lynn. I need 5 tickets and my reference number,book_train
Can I book that for 4 people please?,book_train
"Yes, please include the reference number.",book_train
Yes for 2 people on a Tuesday please. And I would like the reference number.,book_train
Yes please and I need a confirmation number,book_train
"That works perfectly. Please make the booking for five people, and include my reference number, thank you.",book_train
"Yes, I would like a ticket for one please.",book_train
Whatever the closest train to arriving before 21:45 is will be fine with me.,book_train
yes book that for 3 people please,book_train
That would be great can you get me 4 tickets for that?,book_train
i want to make a booking for 6 people.,book_train
"Yes please, for the same 3 people. And can I have the reference number?",book_train
Can you book it for me and send me the reference number?,book_train
I want one that gets there by 16:00,book_train
"Yes, please make a booking for my group. We'll all be traveling together.",book_train
"Yes, please. I'll need 7 seats.",book_train
Yes that would be great I am also looking for places to go in town,book_train
Just 1 seat. I'll need the price.,book_train
Yes please. I need 5 tickets.,book_train
I am looking for a train for three people from the stansted airport to arrive by 12:45. I need to leave on Thursday and go to Cambridge.,book_train
"Yes, I need tickets for 5 people.",book_train
The train should be arriving at london liverpool street and leave after 10:00. I would like 4 tickets for that specific train. I also need the reference number.,book_train
The train should leave broxbourne after 11:15 so the 11:32 is a good choice. There are 5 of us traveling together. Please book.,book_train
Yes please. I need one ticket.,book_train
Make sure i get the reference number also please.,book_train
"Yes, that would be fine. I'll need tickets for 7 people.",book_train
"There will be 5 of us traveling, I would like to make a booking and will need a reference number please.",book_train
"Yes, I need 7 tickets.",book_train
"Yes, after 8:30 would be best.",book_train
"Yes, I just need to arrive by 12:15.",book_train
Yes. Please book for 2 people.,book_train
"Yes just one seat, and I'll need the reference number.",book_train
"Yes, please. For 6 people.",book_train
I want to leave for Peterborough after 18:30.,book_train
Yes please. I need it to be booked for 8 people.,book_train
"Yes, that would be perfect, thanks.",book_train
"Yes, please book that for 5 people.",book_train
Okay. Can you purchase tickets for me. There will 6 of us.,book_train
"Can you please book that for 3 people, thank you in advance.",book_train
I just need to find a train that leaves at 19:30 for 5 people,book_train
I have no preference. I just need to book one of those for 4 people.,book_train
"Yes, I would like to book the one that arrives closest to 20:30. I will need tickets for 6 people.",book_train
I need a train for 1 from Cambridge leaving after 16:00 heading to London Kings Cross. Can you find any trains for that time and send me a reference number?,book_train
Yes. Please book that for 1 person and give me the reference number.,book_train
"Yes, either train would be fine.",book_train
"yes, and could you provide the travel time and the train ID please?",book_train
I will need 4 tickets. Please send me the reference number too.,book_train
Yes departing from there heading to Cambridge on Saturday.,book_train
Yes please. I need tickets for 5 people and a reference number.,book_train
Yes please. Thank you so much!,book_train
Yes please for one. I will also need a reference number.,book_train
all seven in my party please.,book_train
I'll be departing from birmingham new street and need to arrive by 13:45.,book_train
I would need 2 tickets.,book_train
Yes for one person please. i will need the reference number.,book_train
Can you make a booking for me?,book_train
Thank you so much for all your help.,book_train
"Yes, I'd like two tickets.",book_train
"Yes, please book the TR0638. I need 7 tickets.",book_train
"No, but I would like the booking made for two people.",book_train
Perfect. I'd like 8 tickets please.,book_train
I want to leave on Monday after 17:00.,book_train
"I don't have a specific time I need to be there by, any train will do for the same number of people as before.",book_train
I need to arrive by 19:45. I need to book for 5 people.,book_train
I will need three tickets please.,book_train
I am in Cambridge traveling to Stevanage on Saturday. I want to arrive in stevenage by 12:45.,book_train
Yes please book 2 tickets.,book_train
"Yes, please give me travel time and departure time, please.",book_train
"That would be good, can I get tickets for 5 people?",book_train
"No, we just want to get there either at or right before 15:30, please. Can you get me 8 tickets on the closest train to that time?",book_train
I need the travel time for 1,book_train
Yes. I am also looking for a place to stay.,book_train
Sure book 1 ticket from kings lynn to cambridge,book_train
Yes I need to book for 1 please,book_train
I need 4 tickets please.,book_train
"Sure, that sounds good. I will have a party of 6.",book_train
"Yes, could you please book it for 3 people?",book_train
Ok book for 1 please,book_train
"That would be great, can you book that for 6 people please?",book_train
The 9:11 one is cool. I need to book for 7 people. Can I make sure to get the reference number?,book_train
I will departing from Cambridge and arriving in Stansted Airport. I need to find a train for Monday for 7 people to leave after 8:30 am.,book_train
Could you book that for 3 people please? I'd also like to get the reference number.,book_train
"Yes, that will work. Can you book me for five people please.",book_train
Yes - could you make a reservation for 3 people and provide me the reference number?,book_train
"Yes, for six people. I will need the reference number. Thank you.",book_train
"That's great. I'll need 3 tickets, please.",book_train
Yes I need 6 tickets and the reference number.,book_train
"That sounds great, can you book us tickets for the same group of people, please?",book_train
"Yes, please book that train for 5 people.",book_train
I'd like to leave at 20:15. There will be 8 people traveling with me.,book_train
Please book it for 4 people.,book_train
yes please book for 5 people,book_train
"Yes, please book it for 5 people.",book_train
"Yes, I need 6 tickets and the reference number of the booking.",book_train
"Great! Can you book for 4 people, please? I'll need the reference number.",book_train
Yes please book that for me.,book_train
That will work. Will you please book it for 5 people?,book_train
That sounds good. Please book me for one person and give me the reference number.,book_train
Just one ticket and thank you,book_train
"Yes, that would be great. I'd like to book two tickets and I'll need a reference number, please?",book_train
"Yes, please for one. I will need the reference number",book_train
"Thank you, please book me for 7 people, and I will need the reference number.",book_train
Okay great. Can you help me make a booking for 6 people please?,book_train
Can you book me 6 tickets please? I will also need the reference number too.,book_train
I would like two tickets please.,book_train
i will only be needing one ticket.,book_train
This time is okay.,book_train
"Sure, I would like to book that train for 4 passengers.",book_train
Yes. Please book for 1 person.,book_train
"Yes, it interests me a great deal. Book it for 8 please and get me the reference number.",book_train
"11:15 for 4 people,can you book it for me ?",book_train
"Yes, there are 7 of us who will be going.",book_train
"That works, can you book seats for 4 on that and give me the reference number?",book_train
Yes can you please book it.,book_train
It doesn't matter when I arrive as long as I leave after 14:35 from cambridge on saturday. And I'll want to book the train for the same group of people.,book_train
I'll be leaving from cambridge and going to birmingham new street.,book_train
I would like to take this train. Thank you.,book_train
"Yes, please! The one at 8:24 please. 1 person. Give me the reference number.",book_train
Friday after 18:15. I will need 4 tickets. Please send me a reference number too.,book_train
"just one, please",book_train
Yes. Please book for 6 people.,book_train
I need the train to go to cambridge and leave from stansted airport.,book_train
"Yes, I'll actually need 2 tickets please.",book_train
"Yes. Actually, I would like to book 8 tickets for that train, please.",book_train
"Okay, sounds good. Will you book that for 4 people and get me a reference number, please?",book_train
Book for one person only,book_train
"It doesnt matter when I leave, as long as it arrives by 20:00. The booking should be for 8 people as well.",book_train
"Yes, I need tickets for 4 people, and can you give me a reference number?",book_train
"Sure, go ahead. Thank you.",book_train
"I can make that arrival time work. Let's book it. And what is the total price and travel time, please?",book_train
That would be perfect. Could you book it for 1 person and provide me a reference number?,book_train
I need 3 seats same for the restaurant as well.,book_train
I am traveling by myself. I need the train ID also after you book.,book_train
Sounds good. I need 4 tickets.,book_train
"Yes, for four please.",book_train
"That sounds great, can you book passage for 7, please?",book_train
Yes I need a booking for 2 people. Please book the one leaving at 20:11.,book_train
Yes lets finish booking the train. I need to book for 4 people.,book_train
Yes I would like to book the train for 4 people and I'll need the reference number please.,book_train
"Yeah, get me 4 tickets please and then tell me the reference number",book_train
"Just one of them please, can I get the reference number?",book_train
No. Please book one of for 6 people and let me know the reference number please.,book_train
"Yes please, I need to book it for 6 people.",book_train
I will need tickets for 2 people.,book_train
"Not decided on the train yet, still have to consult the group, what is the price?",book_train
i would like a ticket for 8 people.,book_train
Yes. Please book me 2 tickets and provide me a reference number.,book_train
Thank you so much!,book_train
can you book it for 3 and give me the reference number please ?,book_train
"The arrival time does not matter, but it should leave on Sunday after 15:15.",book_train
That would be fine please book it for four people,book_train
"I am going to bishops stortford and traveling on wednesday. Please reserve 3 seats and provide the reference number, thank you!",book_train
"I need 4 tickets, and the price and train ID",book_train
"3 people, please. And if I can also get the reference number.",book_train
Just for myself.,book_train
Two people. Could I get a reference number too please?,book_train
Two people going to cambridge. We'd like to arrive by 12:45. Please book 2 seats and give the refernce number.,book_train
That sounds great. I would like to book it for 7 people. I will also need the reference number,book_train
"nope, would just like it to leave after 15:45",book_train
Yes please make a booking for 7 people,book_train
"I only need one ticket, please.",book_train
"yes, book that for me and get me a reference number.",book_train
"That sounds great, thank you. Could you book that for me for 7 people? I will need the reference number as well.",book_train
Depart from Ely and would like to arrive by 13:00 in Cambridge. I need to book it for 2 people I also need a reference number. Thanks,book_train
"Yes, I'll need tickets for my entire party.",book_train
That should be fine. Please provide me tickets for the same group of people. I will also need a reference number.,book_train
Yes please get me 8 tickets.,book_train
That sounds perfect. Can you make a booking for me for 6?,book_train
"Yes, that would work. Can you book me 4 tickets please?",book_train
"Thats is great, I need it for 8 people as well, and can I get a reference number as well please?",book_train
That sounds perfect! Can you book me 6 tickets for that train please?,book_train
Yes for 1 person. i'll also need the reference number.,book_train
The 16:11 train would be fine. I'll need the booking for four people. Can I also have the reference number please?,book_train
"Thank you, can I get tickets for 2 people and the reference number if successful?",book_train
"Yes, that's wonderful! I need 5 tickets please.",book_train
I only need one ticket for myself.,book_train
"Arrival time is not important, but the train should leave after 14:30.",book_train
"OK, could you book me 7 tickets for the TR6982?",book_train
Just need the four tickets.,book_train
Yes I need a booking for 8 people please.,book_train
I would like to make a booking for 7 people please.,book_train
I would like 2 tickets please.,book_train
Yes for five people please.,book_train
Please make a booking for 1 person.,book_train
I would need 5 tickets. Can you provide me with the reference number once it is booked? Thanks.,book_train
"Yes, can you book it for 3 people and provide me the reference number please.",book_train
book for me that for one person,book_train
"Yes, please book me a ticket on the 18:40 train. I will need to know how much the ticket costs and the train ID. Thanks!",book_train
I need 6 tickets please.,book_train
"Yes, please. I need a booking for 4 people and will need the reference number.",book_train
I don't have a preferred arrival time. Could you just book me one for 13:40?,book_train
That sounds good. Can you book it for 7 people?,book_train
Just one seat.,book_train
Great I need 6 tickets and the reference number.,book_train
"Yes. I just need to know the departure time, train ID, and the travel time.",book_train
"Yes, I'd like five tickets, please.",book_train
That's fine I need 4 tix and the ref #,book_train
On Monday please.,book_train
Yes. Please choose the first available train and book it for 6 people. Then give me the reference number,book_train
Yes please book it for 1 person and provide the reference number,book_train
"Thank you! Please book it for 1, and send me the reference number.",book_train
That would work for me can I get tickets for 3 people?,book_train
Yes. Make booking for 3 people and can I have a refernce number?,book_train
I will need 7 tickets. And can you please provide me with the reference number please?,book_train
"Yes, can you book three tickets on it, please?",book_train
Yes. Please book for 1 person.,book_train
That doesn't matter. The 18:16 will do. Book it for 4.,book_train
I need 2 adult and 1 child. Thank you.,book_train
"Yes, and I need to book this for four people.",book_train
that sounds great can you book that for me?,book_train
same group of 8 people.,book_train
I need the train to leave after 21:15. I also need it booked for two people.,book_train
Yes book for 8 people and I need a reference number,book_train
I would like you to book the train.,book_train
The 5:52 will be fine. Please book it for five people.,book_train
"One ticket, please.",book_train
I guess that will work. Can you please make a booking for 3 people and when you are through may i also have the booking reference number.,book_train
I need two tickets.,book_train
"Arrival doesnt matter, but it should leave after 13:00. Whatever you recommend. Please book 1 seat. I'll need a reference number as well.",book_train
Great. Can you book for five people and give me the reference number for that?,book_train
"Yes that's all the info that I have, thank you.",book_train
Just 1 seat. I'll need the price.,book_train
"No, I can arrive at anytime.",book_train
Yes please book for 5 people.,book_train
Perfect. Can you get me 4 seats on that one?,book_train
"Yes, that would be fine. I need to make the booking for 8 people, please.",book_train
"Yes, please book a ticket for me. What's the travel time for this train trip?",book_train
